5.000000000000000971e-02 6.938893903907228378e-18
1.000000000000000194e-01 1.387778780781445676e-17
1.499999999999999944e-01 0.000000000000000000e+00
8.333333333333333703e-01 4.478342947514800110e-01
8.333333333333333703e-01 4.478342947514800110e-01
8.499999999999999778e-01 4.242640687119284548e-01
1.183333333333333348e+00 4.714045207910320945e-02
1.183333333333333348e+00 4.714045207910320945e-02
1.183333333333333348e+00 4.714045207910320945e-02
1.183333333333333348e+00 4.714045207910320945e-02
1.183333333333333348e+00 4.714045207910320945e-02
1.183333333333333348e+00 4.714045207910320945e-02
1.183333333333333348e+00 4.714045207910320945e-02
1.199999999999999956e+00 7.071067811865482111e-02
1.216666666666666563e+00 6.236095644623241424e-02
1.233333333333333393e+00 4.714045207910320945e-02
1.250000000000000000e+00 4.082482904638633919e-02
1.283333333333333437e+00 6.236095644623241424e-02
1.300000000000000044e+00 7.071067811865482111e-02
1.333333333333333259e+00 6.236095644623233791e-02
1.366666666666666474e+00 8.498365855987971562e-02
1.383333333333333526e+00 9.428090415820632175e-02
1.416666666666666741e+00 8.498365855987971562e-02
1.416666666666666741e+00 8.498365855987971562e-02
1.433333333333333348e+00 1.027402333828162651e-01
1.466666666666666785e+00 1.027402333828162928e-01
1.483333333333333393e+00 1.027402333828162651e-01
1.500000000000000000e+00 1.224744871391588441e-01
1.516666666666666607e+00 1.433720877840437280e-01
1.533333333333333215e+00 1.649915822768610596e-01
1.550000000000000044e+00 1.870828693386970554e-01
1.550000000000000044e+00 1.870828693386970554e-01
1.566666666666666652e+00 1.699673171197595423e-01
1.583333333333333259e+00 1.649915822768611429e-01
1.600000000000000311e+00 1.632993161855452735e-01
1.600000000000000311e+00 1.632993161855452735e-01
1.600000000000000311e+00 1.632993161855452735e-01
1.600000000000000311e+00 1.632993161855452735e-01
1.616666666666666474e+00 1.840893502864544007e-01
1.649999999999999689e+00 1.870828693386970276e-01
1.666666666666666741e+00 2.094967514996089186e-01
1.699999999999999956e+00 2.273030282830976190e-01
1.716666666666666785e+00 2.494438257849293794e-01
1.733333333333333171e+00 2.718251071716681899e-01
1.750000000000000000e+00 2.943920288775948579e-01
1.783333333333333437e+00 3.118047822311618700e-01
1.800000000000000044e+00 3.341656275960570577e-01
1.816666666666666652e+00 3.566822426505449339e-01
1.816666666666666652e+00 3.566822426505449339e-01
1.849999999999999867e+00 3.628590176179540272e-01
1.866666666666666918e+00 3.472111109333276824e-01
1.883333333333333526e+00 3.704351795148810855e-01
1.900000000000000133e+00 3.937003937005906229e-01
1.949999999999999956e+00 3.937003937005905119e-01
1.983333333333333171e+00 4.027681991198189815e-01
2.000000000000000000e+00 3.894440481849306690e-01
2.033333333333333215e+00 4.006938426723769542e-01
2.066666666666666874e+00 4.129837231121288310e-01
2.116666666666666696e+00 4.129837231121289420e-01
2.133333333333333304e+00 4.006938426723769542e-01
2.150000000000000355e+00 3.894440481849308355e-01
2.150000000000000355e+00 3.894440481849308355e-01
2.200000000000000178e+00 3.894440481849307800e-01
2.216666666666666785e+00 3.771236166328253425e-01
2.250000000000000000e+00 3.535533905932737864e-01
2.283333333333333215e+00 3.299831645537222302e-01
2.333333333333333481e+00 3.299831645537220637e-01
2.366666666666666696e+00 3.064129385141705630e-01
2.399999999999999911e+00 2.828427124746188404e-01
2.416666666666666519e+00 2.718251071716680789e-01
2.466666666666666341e+00 2.718251071716682454e-01
2.516666666666666163e+00 2.718251071716681344e-01
2.566666666666666874e+00 2.718251071716682454e-01
2.600000000000000089e+00 2.857738033247040343e-01
2.633333333333333304e+00 3.009245014211296976e-01
2.649999999999999911e+00 2.943920288775948024e-01
2.666666666666666519e+00 2.896357866163793426e-01
2.683333333333333570e+00 2.867441755680874560e-01
2.700000000000000622e+00 2.857738033247040343e-01
2.716666666666666785e+00 2.867441755680874560e-01
2.733333333333332948e+00 2.896357866163792871e-01
2.750000000000000000e+00 2.943920288775948024e-01
2.766666666666667052e+00 3.009245014211296976e-01
2.783333333333333659e+00 3.091206165165233943e-01
2.816666666666666430e+00 3.324989557210000779e-01
2.833333333333333481e+00 3.423773097362355355e-01
2.850000000000000089e+00 3.559026084010435964e-01
2.883333333333333304e+00 3.793268892247014801e-01
2.916666666666666519e+00 4.027681991198190370e-01
2.933333333333333570e+00 4.169998667732266462e-01
2.949999999999999734e+00 4.320493798938573327e-01
2.983333333333332948e+00 4.249182927993987446e-01
3.000000000000000000e+00 4.020779360604938568e-01
3.016666666666667052e+00 3.793268892247013691e-01
3.033333333333333215e+00 3.566822426505449894e-01
3.066666666666666430e+00 3.399346342395189180e-01
3.100000000000000089e+00 3.341656275960571687e-01
3.116666666666667140e+00 3.118047822311617590e-01
3.133333333333333304e+00 2.896357866163795647e-01
3.133333333333333304e+00 2.896357866163795647e-01
3.149999999999999911e+00 2.677063067368170013e-01
3.149999999999999911e+00 2.677063067368170013e-01
3.149999999999999911e+00 2.677063067368170013e-01
3.166666666666666519e+00 2.718251071716683009e-01
3.183333333333333570e+00 2.778888666755512382e-01
3.216666666666666785e+00 3.009245014211299196e-01
3.266666666666667052e+00 3.009245014211296976e-01
3.266666666666667052e+00 3.009245014211296976e-01
3.283333333333333215e+00 3.171049598406741055e-01
3.300000000000000266e+00 3.341656275960569467e-01
3.300000000000000266e+00 3.341656275960569467e-01
3.300000000000000266e+00 3.341656275960569467e-01
3.300000000000000266e+00 3.341656275960569467e-01
3.300000000000000266e+00 3.341656275960569467e-01
3.333333333333333481e+00 3.299831645537222857e-01
3.350000000000000089e+00 3.082207001484488229e-01
3.383333333333333304e+00 3.064129385141706186e-01
3.383333333333333304e+00 3.064129385141706186e-01
3.416666666666666519e+00 3.064129385141706186e-01
3.449999999999999734e+00 3.082207001484488229e-01
