5.000000000000000971e-02 6.938893903907228378e-18
1.000000000000000194e-01 1.387778780781445676e-17
1.499999999999999944e-01 0.000000000000000000e+00
2.000000000000000389e-01 2.775557561562891351e-17
2.500000000000000000e-01 0.000000000000000000e+00
2.999999999999999889e-01 0.000000000000000000e+00
3.499999999999999223e-01 5.551115123125782702e-17
4.000000000000000777e-01 5.551115123125782702e-17
7.666666666666666075e-01 4.478342947514800110e-01
1.116666666666666474e+00 4.365266951236264625e-01
1.466666666666666785e+00 4.714045207910321639e-02
1.483333333333333393e+00 6.236095644623241424e-02
1.500000000000000000e+00 8.164965809277267839e-02
1.516666666666666607e+00 1.027402333828162651e-01
1.533333333333333215e+00 1.247219128924647313e-01
1.550000000000000044e+00 1.471960144387974845e-01
1.566666666666666652e+00 1.699673171197595423e-01
1.599999999999999867e+00 1.870828693386971386e-01
1.616666666666666474e+00 2.094967514996089186e-01
1.649999999999999689e+00 2.273030282830975912e-01
1.683333333333333348e+00 2.460803843372234012e-01
1.716666666666666563e+00 2.656229575084870786e-01
1.733333333333333393e+00 2.867441755680876225e-01
1.750000000000000000e+00 3.082207001484488229e-01
1.766666666666666607e+00 3.299831645537222857e-01
1.800000000000000044e+00 3.488074922742725459e-01
1.833333333333333259e+00 3.681787005729086348e-01
1.849999999999999867e+00 3.894440481849308355e-01
1.866666666666666474e+00 4.109609335312650602e-01
1.883333333333333526e+00 4.326918328582390894e-01
1.900000000000000133e+00 4.546060565661952380e-01
1.933333333333333348e+00 4.731689855526129418e-01
1.949999999999999956e+00 4.949747468305833453e-01
1.983333333333333171e+00 5.137011669140814085e-01
2.016666666666666607e+00 5.328122454381928330e-01
2.050000000000000266e+00 5.522680508593630355e-01
2.083333333333333037e+00 5.720334100576837111e-01
2.116666666666666696e+00 5.920773222777204747e-01
2.449999999999999734e+00 1.030372101071582280e+00
2.466666666666666785e+00 1.053037933262087611e+00
2.483333333333332948e+00 1.075742637540328506e+00
2.516666666666667052e+00 1.092652226872250942e+00
2.866666666666667140e+00 1.543444920372029960e+00
2.883333333333332860e+00 1.566489351667890828e+00
3.216666666666666341e+00 2.029915159694009041e+00
3.233333333333332948e+00 2.053181812591265309e+00
3.250000000000000000e+00 2.076455312947202980e+00
3.266666666666667052e+00 2.099735433069816359e+00
3.283333333333333659e+00 2.123021955190812715e+00
3.316666666666666430e+00 2.137885767658215030e+00
3.333333333333333481e+00 2.161146814900726465e+00
3.366666666666667140e+00 2.176133165859928997e+00
3.399999999999999911e+00 2.191270559895940107e+00
3.750000000000000000e+00 2.647955185924918187e+00
3.766666666666667052e+00 2.639549624883423817e+00
3.783333333333333215e+00 2.631328350641342961e+00
3.799999999999999378e+00 2.623293095837113675e+00
3.799999999999999378e+00 2.623293095837113675e+00
3.816666666666666430e+00 2.615445574955738817e+00
3.833333333333333481e+00 2.607787482820552949e+00
3.850000000000000089e+00 2.600320493067473482e+00
3.850000000000000089e+00 2.600320493067473482e+00
3.850000000000000089e+00 2.600320493067473482e+00
3.866666666666666696e+00 2.593046256604168320e+00
3.883333333333332860e+00 2.585966400056702419e+00
3.883333333333332860e+00 2.585966400056702419e+00
3.883333333333332860e+00 2.585966400056702419e+00
3.916666666666666519e+00 2.602029122733939825e+00
3.933333333333333126e+00 2.624986772453445028e+00
3.949999999999999734e+00 2.647955185924917743e+00
3.949999999999999734e+00 2.647955185924917743e+00
3.966666666666666785e+00 2.670934085463153362e+00
3.966666666666666785e+00 2.670934085463153362e+00
3.966666666666666785e+00 2.670934085463153362e+00
3.966666666666666785e+00 2.670934085463153362e+00
3.966666666666666785e+00 2.670934085463153362e+00
3.966666666666666785e+00 2.670934085463153362e+00
3.966666666666666785e+00 2.670934085463153362e+00
3.966666666666666785e+00 2.670934085463153362e+00
3.966666666666666785e+00 2.670934085463153362e+00
4.299999999999999822e+00 2.375920874103344627e+00
4.333333333333333925e+00 2.352421919828347807e+00
4.350000000000000533e+00 2.339159393172399515e+00
4.366666666666666252e+00 2.326060092851334193e+00
4.399999999999999467e+00 2.302534835060409346e+00
4.399999999999999467e+00 2.302534835060409346e+00
4.416666666666666963e+00 2.289589968143252996e+00
4.433333333333333570e+00 2.276815514899898307e+00
4.450000000000000178e+00 2.266053838724932046e+00
4.466666666666667673e+00 2.255487136345987409e+00
4.483333333333333393e+00 2.245118160711269795e+00
4.516666666666666607e+00 2.221611027060217847e+00
4.516666666666666607e+00 2.221611027060217847e+00
4.516666666666666607e+00 2.221611027060217847e+00
4.533333333333333215e+00 2.208443393483795703e+00
4.566666666666666430e+00 2.184923085348518423e+00
4.583333333333333037e+00 2.174600857373345519e+00
4.616666666666667140e+00 2.151097910886955233e+00
4.633333333333333748e+00 2.141001842336640593e+00
4.666666666666666963e+00 2.117519513225058603e+00
4.700000000000000178e+00 2.094039159137192740e+00
4.733333333333333393e+00 2.070560847263905657e+00
4.766666666666666607e+00 2.047084647872567942e+00
4.799999999999999822e+00 2.023610634484806159e+00
4.816666666666667318e+00 2.010113319083169259e+00
4.833333333333333037e+00 1.996803000353871482e+00
4.850000000000000533e+00 1.986621923433512071e+00
4.866666666666666252e+00 1.973293918525289126e+00
4.883333333333333748e+00 1.960158723731887598e+00
4.916666666666666963e+00 1.936635111619004812e+00
4.950000000000000178e+00 1.913112646970899222e+00
4.950000000000000178e+00 1.913112646970899222e+00
4.966666666666666785e+00 1.900146193206079692e+00
4.966666666666666785e+00 1.900146193206079692e+00
4.966666666666666785e+00 1.900146193206079692e+00
4.983333333333333393e+00 1.887385022252275446e+00
5.000000000000000000e+00 1.876610419524166185e+00
5.000000000000000000e+00 1.876610419524166185e+00
5.000000000000000000e+00 1.876610419524166185e+00
5.000000000000000000e+00 1.876610419524166185e+00
