1.666666666666666644e-02 2.357022603955158738e-02
3.666666666666666963e-01 4.496912521077346958e-01
1.033333333333333437e+00 4.714045207910321639e-02
1.066666666666666652e+00 6.236095644623231710e-02
1.416666666666666741e+00 5.201495511442411068e-01
1.750000000000000000e+00 4.636809247747851193e-01
2.099999999999999645e+00 4.082482904638633919e-02
2.449999999999999734e+00 4.966554808583780178e-01
2.483333333333333837e+00 5.071708018234313275e-01
2.516666666666666607e+00 4.836206042848970044e-01
2.533333333333333659e+00 4.714045207910316782e-01
2.550000000000000266e+00 4.600724580614087289e-01
2.566666666666666874e+00 4.836206042848968933e-01
2.600000000000000089e+00 4.949747468305831788e-01
2.616666666666666696e+00 5.185449728701349015e-01
2.616666666666666696e+00 5.185449728701349015e-01
2.616666666666666696e+00 5.185449728701349015e-01
2.649999999999999911e+00 4.949747468305834008e-01
2.683333333333333570e+00 5.071708018234313275e-01
2.699999999999999734e+00 4.966554808583780178e-01
2.716666666666666341e+00 4.870546398734152405e-01
2.750000000000000000e+00 4.966554808583780178e-01
2.783333333333333215e+00 5.104464277037851216e-01
2.816666666666666430e+00 5.249338582674539788e-01
2.850000000000000089e+00 5.338539126015656722e-01
2.850000000000000089e+00 5.338539126015656722e-01
2.850000000000000089e+00 5.338539126015656722e-01
2.883333333333332860e+00 5.436502143433362688e-01
2.916666666666666519e+00 5.572751165766829384e-01
2.950000000000000622e+00 5.715476066494081797e-01
2.950000000000000622e+00 5.715476066494081797e-01
2.950000000000000622e+00 5.715476066494081797e-01
2.966666666666666341e+00 5.948856099191580649e-01
2.983333333333332948e+00 5.807083796728114145e-01
2.983333333333332948e+00 5.807083796728114145e-01
2.983333333333332948e+00 5.807083796728114145e-01
3.000000000000000000e+00 5.715476066494080687e-01
3.016666666666667052e+00 5.572751165766828274e-01
3.033333333333333215e+00 5.482294734466175434e-01
3.049999999999999378e+00 5.715476066494082907e-01
3.083333333333333481e+00 5.864204028586393891e-01
3.083333333333333481e+00 5.864204028586393891e-01
3.099999999999999645e+00 5.715476066494081797e-01
3.133333333333333304e+00 5.482294734466175434e-01
3.133333333333333304e+00 5.482294734466175434e-01
3.150000000000000355e+00 5.715476066494082907e-01
3.183333333333333570e+00 5.807083796728114145e-01
3.216666666666666785e+00 5.572751165766829384e-01
3.233333333333332948e+00 5.482294734466175434e-01
3.250000000000000000e+00 5.338539126015655611e-01
3.283333333333333215e+00 5.482294734466175434e-01
3.299999999999999378e+00 5.400617248673217352e-01
3.333333333333333481e+00 5.169354139756939803e-01
3.366666666666666696e+00 4.938510796676350290e-01
3.383333333333332860e+00 4.784233364802439881e-01
3.399999999999999911e+00 4.708148963941843346e-01
3.433333333333333570e+00 4.478342947514800110e-01
3.466666666666666341e+00 4.249182927993987446e-01
3.483333333333332948e+00 4.189935029992178372e-01
3.500000000000000000e+00 4.143267631552017827e-01
3.516666666666666163e+00 3.965125751123438347e-01
3.533333333333333215e+00 3.922867431979938924e-01
3.566666666666666430e+00 4.109609335312649492e-01
3.616666666666666696e+00 4.109609335312652822e-01
3.616666666666666696e+00 4.109609335312652822e-01
3.633333333333333304e+00 3.922867431979941144e-01
3.649999999999999911e+00 4.143267631552017827e-01
3.683333333333333570e+00 4.326918328582389228e-01
3.699999999999999734e+00 4.143267631552017827e-01
3.716666666666666341e+00 3.965125751123440012e-01
3.733333333333332948e+00 3.922867431979940589e-01
3.766666666666667052e+00 4.109609335312650602e-01
3.766666666666667052e+00 4.109609335312650602e-01
3.783333333333333215e+00 3.922867431979938924e-01
3.800000000000000266e+00 3.741657386773940552e-01
3.816666666666666430e+00 3.566822426505447674e-01
3.850000000000000089e+00 3.741657386773938887e-01
3.883333333333333304e+00 3.793268892247015356e-01
3.883333333333333304e+00 3.793268892247015356e-01
3.883333333333333304e+00 3.793268892247015356e-01
3.883333333333333304e+00 3.793268892247015356e-01
3.916666666666666519e+00 3.965125751123440567e-01
3.933333333333333570e+00 3.922867431979940589e-01
3.949999999999999734e+00 3.894440481849308355e-01
3.966666666666666341e+00 3.704351795148813076e-01
3.966666666666666341e+00 3.704351795148813076e-01
4.016666666666666607e+00 3.704351795148810855e-01
4.033333333333333215e+00 3.922867431979938924e-01
4.049999999999999822e+00 3.741657386773940552e-01
4.083333333333333037e+00 3.519785346990477737e-01
4.116666666666666252e+00 3.299831645537221192e-01
4.116666666666666252e+00 3.299831645537221192e-01
4.133333333333332860e+00 3.118047822311617590e-01
4.149999999999999467e+00 3.341656275960569467e-01
4.149999999999999467e+00 3.341656275960569467e-01
4.166666666666666963e+00 3.299831645537221192e-01
4.200000000000000178e+00 3.341656275960571687e-01
4.200000000000000178e+00 3.341656275960571687e-01
4.216666666666666785e+00 3.299831645537222857e-01
4.250000000000000888e+00 3.082207001484489894e-01
4.266666666666666607e+00 2.896357866163795647e-01
4.283333333333334103e+00 3.118047822311617590e-01
4.316666666666666430e+00 3.299831645537221192e-01
4.333333333333333037e+00 3.274480450731416248e-01
4.350000000000000533e+00 3.265986323710903250e-01
